,이전VDS,이후VDS,holiday,교통량,평균속도
255557,120.58,139.16,1,186,88.3
255836,125.44,139.16,1,171,90.46
256115,134.76,96.96,1,188,93.4
256394,121.43,101.38,1,161,82.76
256673,95.79,99.59,1,160,80.46
256952,123.11,100.17,1,186,83.96
257231,104.32,139.04,1,215,82.0
257510,88.07,139.16,1,274,75.43
257789,91.99,136.53,1,295,69.2
258068,98.87,133.88,1,313,63.2
258347,117.06,139.16,1,363,60.16
258626,86.955,137.93,1,276,69.56
258905,86.955,139.16,1,192,98.36
259184,125.39,139.16,1,293,83.03
259463,86.955,139.16,1,208,96.13
259742,112.84,139.16,1,217,94.5
260021,107.4,139.16,1,228,95.13
260300,104.15,139.16,1,258,93.16
260579,102.9,139.16,1,295,85.66
260858,121.9,139.16,1,274,80.03
261137,126.11,139.16,1,269,79.0
261416,107.09,134.97,1,162,71.79
261695,108.29,135.99,1,412,45.11
261974,120.72,139.16,1,119,56.78
262253,99.45,139.16,1,357,50.7
262532,136.03,133.91,1,206,76.9
262811,130.37,128.6,1,180,83.6
263090,134.53,134.45,1,42,85.88
263369,127.55,139.16,1,110,64.7
263648,131.97,139.16,1,48,77.0
263927,139.27,139.16,1,0,0.0
264206,86.955,139.16,1,0,0.0
264485,138.78,139.16,1,2,77.0
264764,77.4,59.41,1,3,86.0
265043,80.88,73.46,1,2,75.5
265322,81.02,81.28,1,2,75.0
265601,82.29,82.85,1,0,0.0
265880,83.51,84.8,1,3,105.0
266159,84.74,86.89,1,18,87.52
266438,87.66,90.27,1,0,0.0
266717,90.08,92.8,1,0,0.0
266996,92.84,91.49,1,0,0.0
267275,92.77,99.98,1,0,0.0
267554,93.8,101.12,1,1,68.0
267833,93.54,103.23,1,0,0.0
268112,94.91,100.32,1,0,0.0
268391,96.57,101.9,1,0,0.0
268670,96.55,104.36,1,0,0.0
268949,96.59,102.07,1,0,0.0
269228,94.4,105.82,1,0,0.0
269507,96.03,102.0,1,0,0.0
269786,98.26,101.72,1,0,0.0
270065,97.95,98.87,1,1,66.0
270344,98.92,98.23,1,1,123.0
270623,98.96,98.54,1,0,0.0
270902,98.32,95.24,1,0,0.0
