,VDS_ID,GRS80_X좌표,GRS80_Y좌표,지점이정,VDS존_시작이정,VDS존_종료이정,노선번호,도로명,VDS존_유형구분코드,VDS존_유형구분명,기점종점방향구분코드,VDS존 길이,도로등급구분코드,도로등급구분명,콘존ID,WGS84_X좌표,WGS84_Y좌표
308,0010VDE24800,229537.8799,458055.891,317.90km,317.20km,318.95km,10,경부선,1,FTMS 본선 VDS,E,1750.00m,101,고속국도,0010CZE357,127.3306363,36.72058557
309,0010VDE24900,227559.1155,458699.8976,320.00km,318.95km,320.55km,10,경부선,1,FTMS 본선 VDS,E,1600.00m,101,고속국도,0010CZE357,127.3085103,36.72644825
310,0010VDE25000,226576.7217,459192.1278,321.10km,320.55km,321.75km,10,경부선,1,FTMS 본선 VDS,E,1200.00m,101,고속국도,0010CZE357,127.2975301,36.73091179
311,0010VDE25100,225367.2702,459543.268,322.40km,321.75km,323.25km,10,경부선,1,FTMS 본선 VDS,E,1500.00m,101,고속국도,0010CZE357,127.284002,36.73410903
312,0010VDE25200,223701.122,459219.2353,324.10km,323.25km,324.75km,10,경부선,1,FTMS 본선 VDS,E,1500.00m,101,고속국도,0010CZE357,127.2653386,36.73123218
313,0010VDE25300,222571.2417,459814.9281,325.40km,324.75km,326.73km,10,경부선,1,FTMS 본선 VDS,E,1980.00m,101,고속국도,0010CZE357,127.252707,36.73662758
314,0010VDE25310,219460.7826,462352.6625,329.90km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE350,127.2179473,36.75956431
315,0010VDE25320,219460.7826,462352.6625,329.90km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE350,127.2179473,36.75956431
316,0010VDE25450,220136.5789,460824.8713,328.05km,326.73km,328.47km,10,경부선,1,FTMS 본선 VDS,E,1740.00m,101,고속국도,0010CZE357,127.2254754,36.74578309
317,0010VDE25500,219598.1649,461369.5718,328.90km,328.47km,329.40km,10,경부선,1,FTMS 본선 VDS,E,930.00m,101,고속국도,0010CZE357,127.2194607,36.75070273
318,0010VDE25600,219460.7826,462352.6625,329.90km,329.40km,329.91km,10,경부선,1,FTMS 본선 VDS,E,510.00m,101,고속국도,0010CZE357,127.2179473,36.75956431
319,0010VDE25610,216984.8116,463169.8097,332.60km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE360,127.1902365,36.7669753
320,0010VDE25700,217882.5866,463121.6754,331.70km,329.91km,332.15km,10,경부선,1,FTMS 본선 VDS,E,2240.00m,101,고속국도,0010CZE360,127.2002908,36.76652505
321,0010VDE25800,216984.8116,463169.8097,332.60km,332.15km,332.95km,10,경부선,1,FTMS 본선 VDS,E,800.00m,101,고속국도,0010CZE360,127.1902365,36.7669753
322,0010VDE25810,215904.9294,463891.1052,334.00km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE370,127.1781565,36.77349371
323,0010VDE25900,216317.8004,463343.3334,333.30km,332.95km,333.44km,10,경부선,1,FTMS 본선 VDS,E,490.00m,101,고속국도,0010CZE360,127.1827695,36.76855065
324,0010VDE26000,215904.9294,463891.1052,334.00km,333.44km,334.60km,10,경부선,1,FTMS 본선 VDS,E,1160.00m,101,고속국도,0010CZE370,127.1781565,36.77349371
325,0010VDE26100,215552.4906,465035.679,335.20km,334.60km,335.65km,10,경부선,1,FTMS 본선 VDS,E,1050.00m,101,고속국도,0010CZE370,127.1742321,36.78381345
326,0010VDE26200,215205.7921,465864.2446,336.10km,335.65km,336.60km,10,경부선,1,FTMS 본선 VDS,E,950.00m,101,고속국도,0010CZE370,127.1703646,36.79128536
327,0010VDE26300,214870.0579,466802.141,337.10km,336.60km,337.50km,10,경부선,1,FTMS 본선 VDS,E,900.00m,101,고속국도,0010CZE370,127.1666214,36.79974217
328,0010VDE26310,215097.2773,469826.284,340.20km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE380,127.1692274,36.82698933
329,0010VDE26311,215097.2773,469826.284,340.20km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE380,127.1692274,36.82698933
330,0010VDE26350,214741.0688,467584.6458,337.90km,337.50km,338.60km,10,경부선,1,FTMS 본선 VDS,E,1100.00m,101,고속국도,0010CZE370,127.1651912,36.8067954
331,0010VDE26400,214829.0008,468980.4442,339.30km,338.60km,340.14km,10,경부선,1,FTMS 본선 VDS,E,1540.00m,101,고속국도,0010CZE370,127.1662038,36.81937167
332,0010VDE26500,215544.5956,470605.2961,341.10km,340.14km,341.65km,10,경부선,1,FTMS 본선 VDS,E,1510.00m,101,고속국도,0010CZE380,127.1742573,36.8340018
333,0010VDE26600,215713.7877,471690.4021,342.20km,341.65km,343.30km,10,경부선,1,FTMS 본선 VDS,E,1650.00m,101,고속국도,0010CZE380,127.1761764,36.84377692
334,0010VDE26700,216565.5763,473711.7893,344.40km,343.30km,344.80km,10,경부선,1,FTMS 본선 VDS,E,1500.00m,101,고속국도,0010CZE380,127.1857703,36.86197711
335,0010VDE26750,216669.4053,474504.1254,345.20km,344.80km,345.65km,10,경부선,1,FTMS 본선 VDS,E,850.00m,101,고속국도,0010CZE380,127.1869521,36.86911501
336,0010VDE26800,216785.0373,475395.7297,346.10km,345.65km,348.50km,10,경부선,1,FTMS 본선 VDS,E,2850.00m,101,고속국도,0010CZE380,127.1882686,36.87714718
337,0010VDE26900,216843.1247,479386.2795,350.10km,348.50km,350.60km,10,경부선,1,FTMS 본선 VDS,E,2100.00m,101,고속국도,0010CZE385,127.1890088,36.91310473
338,0010VDE27000,216834.8727,480385.2103,351.10km,350.60km,351.85km,10,경부선,1,FTMS 본선 VDS,E,1250.00m,101,고속국도,0010CZE385,127.1889384,36.92210614
339,0010VDE27100,216865.3923,481883.3572,352.60km,351.85km,353.35km,10,경부선,1,FTMS 본선 VDS,E,1500.00m,101,고속국도,0010CZE385,127.1893143,36.93560522
340,0010VDE27150,216692.964,483338.7551,354.10km,353.35km,355.00km,10,경부선,1,FTMS 본선 VDS,E,1650.00m,101,고속국도,0010CZE385,127.1874109,36.94872268
341,0010VDE27200,215708.7617,484843.6184,355.90km,355.00km,356.55km,10,경부선,1,FTMS 본선 VDS,E,1550.00m,101,고속국도,0010CZE385,127.1763927,36.9622997
342,0010VDE27300,214998.2417,485930.6667,357.20km,356.55km,357.95km,10,경부선,1,FTMS 본선 VDS,E,1400.00m,101,고속국도,0010CZE385,127.1684359,36.9721065
343,0010VDE27310,213579.1962,488874.058,360.50km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE390,127.1525525,36.99865039
344,0010VDE27320,213579.1962,488874.058,360.50km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE390,127.1525525,36.99865039
345,0010VDE27400,214178.5048,487185.0109,358.70km,357.95km,359.35km,10,경부선,1,FTMS 본선 VDS,E,1400.00m,101,고속국도,0010CZE385,127.1592535,36.98342187
346,0010VDE27500,213724.3437,488396.1248,360.00km,359.35km,360.11km,10,경부선,1,FTMS 본선 VDS,E,760.00m,101,고속국도,0010CZE385,127.1541744,36.99434172
347,0010VDE27600,213608.1341,488778.4436,360.40km,360.11km,360.85km,10,경부선,1,FTMS 본선 VDS,E,740.00m,101,고속국도,0010CZE390,127.1528759,36.99778841
348,0010VDE27610,212325.5943,493175.2611,365.00km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE400,127.1385396,37.0374248
349,0010VDE27700,213346.7102,489638.6652,361.30km,360.85km,361.80km,10,경부선,1,FTMS 본선 VDS,E,950.00m,101,고속국도,0010CZE390,127.1499542,37.00554343
350,0010VDE27710,212305.0849,493273.0307,365.10km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE400,127.1383106,37.03830605
351,0010VDE27720,212305.0849,493273.0307,365.10km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE400,127.1383106,37.03830605
352,0010VDE27800,212972.01,490563.7209,362.30km,361.80km,362.85km,10,경부선,1,FTMS 본선 VDS,E,1050.00m,101,고속국도,0010CZE390,127.1457603,37.01388415
353,0010VDE27900,212653.7394,491610.9578,363.40km,362.85km,364.94km,10,경부선,1,FTMS 본선 VDS,E,2090.00m,101,고속국도,0010CZE390,127.1422016,37.0233249
354,0010VDE28000,212325.5943,493175.2611,365.00km,364.94km,365.70km,10,경부선,1,FTMS 본선 VDS,E,760.00m,101,고속국도,0010CZE400,127.1385396,37.0374248
355,0010VDE28200,212139.4779,494559.5341,366.40km,365.70km,366.90km,10,경부선,1,FTMS 본선 VDS,E,1200.00m,101,고속국도,0010CZE400,127.1364699,37.04990054
356,0010VDE28300,212064.9684,495555.7213,367.40km,366.90km,367.80km,10,경부선,1,FTMS 본선 VDS,E,900.00m,101,고속국도,0010CZE400,127.1356483,37.05887786
357,0010VDE28400,212006.5074,496352.7548,368.20km,367.80km,368.80km,10,경부선,1,FTMS 본선 VDS,E,1000.00m,101,고속국도,0010CZE400,127.1350037,37.06606044
358,0010VDE28500,211593.87,497458.9449,369.40km,368.80km,369.85km,10,경부선,1,FTMS 본선 VDS,E,1050.00m,101,고속국도,0010CZE400,127.130381,37.07603317
359,0010VDE28600,211247.5594,498287.297,370.30km,369.85km,370.75km,10,경부선,1,FTMS 본선 VDS,E,900.00m,101,고속국도,0010CZE400,127.1264989,37.08350141
360,0010VDE28700,210940.0313,499132.1436,371.20km,370.75km,371.70km,10,경부선,1,FTMS 본선 VDS,E,950.00m,101,고속국도,0010CZE400,127.1230525,37.09111768
361,0010VDE28800,210597.896,500070.6984,372.20km,371.70km,373.15km,10,경부선,1,FTMS 본선 VDS,E,1450.00m,101,고속국도,0010CZE400,127.1192175,37.09957861
362,0010VDE28900,209924.7858,501843.9369,374.10km,373.15km,374.65km,10,경부선,1,FTMS 본선 VDS,E,1500.00m,101,고속국도,0010CZE400,127.111669,37.115564
363,0010VDE29000,209159.2429,502625.286,375.20km,374.65km,375.80km,10,경부선,1,FTMS 본선 VDS,E,1150.00m,101,고속국도,0010CZE400,127.1030651,37.12261224
364,0010VDE29010,207544.5763,504686.2558,377.90km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE400,127.0849167,37.14119725
365,0010VDE29020,207544.5763,504686.2558,377.90km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE400,127.0849167,37.14119725
366,0010VDE29100,208264.6107,503423.1753,376.40km,375.80km,377.15km,10,경부선,1,FTMS 본선 VDS,E,1350.00m,101,고속국도,0010CZE400,127.093007,37.12981004
367,0010VDE29200,207544.5763,504686.2558,377.90km,377.15km,378.21km,10,경부선,1,FTMS 본선 VDS,E,1060.00m,101,고속국도,0010CZE400,127.0849167,37.14119725
368,0010VDE29300,207492.8808,505751.9392,378.98km,378.21km,379.54km,10,경부선,1,FTMS 본선 VDS,E,1330.00m,101,고속국도,0010CZE410,127.0843455,37.1508001
369,0010VDE29310,208530.5226,509070.276,382.50km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE420,127.0960638,37.18069128
370,0010VDE29320,208530.5226,509070.276,382.50km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE420,127.0960638,37.18069128
371,0010VDE29400,207870.6257,506783.5963,380.10km,379.54km,380.40km,10,경부선,1,FTMS 본선 VDS,E,860.00m,101,고속국도,0010CZE410,127.0886085,37.16009282
372,0010VDE29500,208078.6274,507345.7298,380.70km,380.40km,382.10km,10,경부선,1,FTMS 본선 VDS,E,1700.00m,101,고속국도,0010CZE410,127.0909563,37.16515619
373,0010VDE29600,208534.3108,508970.4817,382.40km,382.10km,383.20km,10,경부선,1,FTMS 본선 VDS,E,1100.00m,101,고속국도,0010CZE420,127.0961053,37.17979205
374,0010VDE29610,208506.5041,512608.2195,386.00km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE420,127.0958336,37.21257018
375,0010VDE29611,208506.5041,512608.2195,386.00km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE420,127.0958336,37.21257018
376,0010VDE29620,208506.5041,512608.2195,386.00km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE420,127.0958336,37.21257018
377,0010VDE29650,208371.1938,511053.4502,384.50km,383.20km,384.70km,10,경부선,1,FTMS 본선 VDS,E,1500.00m,101,고속국도,0010CZE420,127.0942918,37.19856216
378,0010VDE29800,208443.1817,511949.6347,385.40km,384.70km,386.49km,10,경부선,1,FTMS 본선 VDS,E,1790.00m,101,고속국도,0010CZE420,127.0951128,37.20663658
379,0010VDE29900,208875.3788,513529.9091,387.00km,386.49km,387.19km,10,경부선,1,FTMS 본선 VDS,E,700.00m,101,고속국도,0010CZE430,127.1000003,37.22087161
380,0010VDE30000,209383.7732,514391.0243,388.00km,387.19km,388.50km,10,경부선,1,FTMS 본선 VDS,E,1310.00m,101,고속국도,0010CZE440,127.1057392,37.22862569
381,0010VDE30010,209208.393,518337.5195,392.00km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE440,127.1038118,37.26418707
382,0010VDE30100,209396.9721,515354.5777,389.00km,388.50km,389.75km,10,경부선,1,FTMS 본선 VDS,E,1250.00m,101,고속국도,0010CZE440,127.1059001,37.23730761
383,0010VDE30110,209208.393,518337.5195,392.00km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE440,127.1038118,37.26418707
384,0010VDE30200,209216.259,516837.552,390.50km,389.75km,390.95km,10,경부선,1,FTMS 본선 VDS,E,1200.00m,101,고속국도,0010CZE440,127.1038819,37.25067166
385,0010VDE30300,209211.5394,517737.5325,391.40km,390.95km,392.28km,10,경부선,1,FTMS 본선 VDS,E,1330.00m,101,고속국도,0010CZE440,127.1038398,37.25878091
386,0010VDE30400,209205.771,518837.5087,392.50km,392.28km,392.85km,10,경부선,1,FTMS 본선 VDS,E,570.00m,101,고속국도,0010CZE450,127.1037884,37.2686922
387,0010VDE30450,209202.1002,519537.4935,393.20km,392.85km,393.60km,10,경부선,1,FTMS 본선 VDS,E,750.00m,101,고속국도,0010CZE450,127.1037557,37.27499938
388,0010VDE30500,209197.905,520337.4762,394.00km,393.60km,394.96km,10,경부선,1,FTMS 본선 VDS,E,1360.00m,101,고속국도,0010CZE450,127.1037183,37.28220757
389,0010VDE30600,209192.661,521337.4545,395.00km,394.96km,396.20km,10,경부선,1,FTMS 본선 VDS,E,1240.00m,101,고속국도,0010CZE460,127.1036715,37.2912178
390,0010VDE30650,209180.0754,523737.4025,397.40km,396.20km,398.15km,10,경부선,1,FTMS 본선 VDS,E,1950.00m,101,고속국도,0010CZE460,127.1035592,37.31284229
391,0010VDE30700,209172.2094,525237.3699,398.90km,398.15km,399.30km,10,경부선,1,FTMS 본선 VDS,E,1150.00m,101,고속국도,0010CZE460,127.103489,37.32635756
392,0010VDE30800,209168.0142,526037.3525,399.70km,399.30km,400.35km,10,경부선,1,FTMS 본선 VDS,E,1050.00m,101,고속국도,0010CZE460,127.1034515,37.33356569
393,0010VDE30900,209161.1969,527337.3243,401.00km,400.35km,401.75km,10,경부선,1,FTMS 본선 VDS,E,1400.00m,101,고속국도,0010CZE460,127.1033907,37.34527888
394,0010VDE30910,208960.5405,532824.3213,406.50km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE470,127.1011925,37.39472003
395,0010VDE31000,209153.3309,528837.2917,402.50km,401.75km,403.30km,10,경부선,1,FTMS 본선 VDS,E,1550.00m,101,고속국도,0010CZE460,127.1033204,37.35879407
396,0010VDE31010,208930.5831,533022.0633,406.70km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE470,127.1008566,37.39650201
397,0010VDE31200,209143.3671,530737.2504,404.40km,403.30km,404.80km,10,경부선,1,FTMS 본선 VDS,E,1500.00m,101,고속국도,0010CZE470,127.1032314,37.37591327
398,0010VDE31210,208443.6377,533973.311,407.80km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE480,127.0953682,37.40507751
399,0010VDE31220,208443.6377,533973.311,407.80km,km,km,10,경부선,4,램프 VDS,E,0.00m,101,고속국도,0010CZE480,127.0953682,37.40507751
400,0010VDE31300,209138.8912,531537.2299,405.20km,404.80km,405.85km,10,경부선,1,FTMS 본선 VDS,E,1050.00m,101,고속국도,0010CZE470,127.1031907,37.38312132
401,0010VDE31400,208960.5405,532824.3213,406.50km,405.85km,406.94km,10,경부선,1,FTMS 본선 VDS,E,1090.00m,101,고속국도,0010CZE470,127.1011925,37.39472003
402,0010VDE31500,208189.1631,534281.8709,408.20km,408.04km,408.43km,10,경부선,1,FTMS 본선 VDS,E,390.00m,101,고속국도,0010CZE490,127.0924974,37.40785998
403,0010VDE31650,206872.7441,535918.0158,410.30km,409.00km,410.95km,10,경부선,1,FTMS 본선 VDS,E,1950.00m,101,고속국도,0010CZE505,127.0776435,37.42261264
404,0010VDE31800,206057.818,536930.8674,411.60km,410.95km,411.95km,10,경부선,1,FTMS 본선 VDS,E,1000.00m,101,고속국도,0010CZE505,127.0684454,37.43174429
405,0010VDE31900,205619.0117,537476.249,412.30km,411.95km,412.75km,10,경부선,1,FTMS 본선 VDS,E,800.00m,101,고속국도,0010CZE505,127.0634916,37.43666103
406,0010VDE32150,205133.5651,538232.1753,413.20km,412.75km,413.75km,10,경부선,1,FTMS 본선 VDS,E,1000.00m,101,고속국도,0010CZE505,127.0580116,37.44347486
407,0010VDE32250,204514.4263,539140.3333,414.30km,413.75km,414.80km,10,경부선,1,FTMS 본선 VDS,E,1050.00m,101,고속국도,0010CZE505,127.0510206,37.45166071
408,0010VDE32350,203918.8715,539943.6214,415.30km,414.80km,416.05km,10,경부선,1,FTMS 본선 VDS,E,1250.00m,101,고속국도,0010CZE505,127.0442941,37.45890115
409,0010VDE32400,203007.7199,541142.1574,416.90km,416.05km,417.65km,10,경부선,5,가상 VDS,E,1600.00m,101,고속국도,0010CZE510,127.0340005,37.46970351
410,0010VDE32500,202350.8638,542468.8093,418.40km,417.65km,418.54km,10,경부선,5,가상 VDS,E,890.00m,101,고속국도,0010CZE510,127.0265793,37.48165868
411,0010VDE32501,202073.0659,543428.2878,419.43km,418.54km,420.32km,10,경부선,5,가상 VDS,E,1780.00m,101,고속국도,0010CZE520,127.0234412,37.49030432
412,0010VDE32502,201604.2267,544956.6681,421.01km,420.32km,421.70km,10,경부선,5,가상 VDS,E,1380.00m,101,고속국도,0010CZE521,127.0181431,37.50407606
413,0010VDE32503,201409.3676,546314.6949,422.37km,421.70km,423.00km,10,경부선,5,가상 VDS,E,1300.00m,101,고속국도,0010CZE522,127.015942,37.51631226
414,0010VDS00100,391265.1686,297630.0182,1.40km,2.02km,0.20km,10,경부선,1,FTMS 본선 VDS,S,1820.00m,101,고속국도,0010CZS010,129.1016137,35.25697659
415,0010VDS00200,391642.5985,298552.1566,2.40km,2.85km,2.02km,10,경부선,1,FTMS 본선 VDS,S,830.00m,101,고속국도,0010CZS011,129.1059734,35.26521052
416,0010VDS00300,391873.6131,299421.8265,3.30km,4.01km,2.85km,10,경부선,1,FTMS 본선 VDS,S,1160.00m,101,고속국도,0010CZS011,129.1087136,35.2729997
417,0010VDS00400,391448.5862,300528.9937,4.50km,5.08km,4.01km,10,경부선,1,FTMS 본선 VDS,S,1070.00m,101,고속국도,0010CZS020,129.1043033,35.28305363
418,0010VDS00500,391067.9347,300978.0163,5.10km,5.58km,5.08km,10,경부선,1,FTMS 본선 VDS,S,500.00m,101,고속국도,0010CZS030,129.1002264,35.28717082
419,0010VDS00600,390059.3078,301623.7323,6.30km,6.80km,5.58km,10,경부선,1,FTMS 본선 VDS,S,1220.00m,101,고속국도,0010CZS035,129.0892956,35.293179
420,0010VDS00700,389382.8349,302360.5479,7.30km,7.80km,6.80km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS035,129.0820337,35.29994401
421,0010VDS00800,388711.8737,303102.6341,8.30km,8.75km,7.80km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS035,129.0748323,35.30675506
422,0010VDS00900,388107.5524,303770.093,9.20km,9.60km,8.75km,10,경부선,1,FTMS 본선 VDS,S,850.00m,101,고속국도,0010CZS035,129.0683449,35.31288098
423,0010VDS01000,387520.4458,304313.8277,10.00km,10.55km,9.60km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS035,129.0620175,35.3178889
424,0010VDS01100,386675.5736,305006.2377,11.10km,11.50km,10.55km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS035,129.0528901,35.32428387
425,0010VDS01200,385987.4054,305385.5527,11.90km,12.35km,11.50km,10,경부선,1,FTMS 본선 VDS,S,850.00m,101,고속국도,0010CZS035,129.0454126,35.32782882
426,0010VDS01300,385516.2051,306151.49,12.80km,12.86km,12.35km,10,경부선,1,FTMS 본선 VDS,S,510.00m,101,고속국도,0010CZS035,129.040407,35.33481563
427,0010VDS01500,385975.6634,307607.9069,14.40km,14.95km,12.86km,10,경부선,1,FTMS 본선 VDS,S,2090.00m,101,고속국도,0010CZS040,129.0457883,35.34784902
428,0010VDS01600,385912.2547,308702.1437,15.50km,16.00km,14.95km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS040,129.0453397,35.35771721
429,0010VDS01700,386058.0515,309677.3927,16.50km,17.05km,16.00km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS040,129.0471646,35.36647464
430,0010VDS01800,386374.1348,310730.5643,17.60km,17.94km,17.05km,10,경부선,1,FTMS 본선 VDS,S,890.00m,101,고속국도,0010CZS040,129.0508805,35.37590212
431,0010VDS01900,386513.6781,311314.2351,18.20km,18.65km,17.94km,10,경부선,1,FTMS 본선 VDS,S,710.00m,101,고속국도,0010CZS050,129.0525484,35.38113345
432,0010VDS02000,386772.8856,312175.7547,19.10km,19.60km,18.65km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS050,129.0555962,35.38884506
433,0010VDS02100,386953.8698,313156.783,20.10km,20.50km,19.60km,10,경부선,1,FTMS 본선 VDS,S,900.00m,101,고속국도,0010CZS050,129.0578116,35.39764769
434,0010VDS02200,387055.155,313950.6706,20.90km,21.30km,20.50km,10,경부선,1,FTMS 본선 VDS,S,800.00m,101,고속국도,0010CZS050,129.0591077,35.40477956
435,0010VDS02300,387293.1198,314713.3238,21.70km,22.20km,21.30km,10,경부선,1,FTMS 본선 VDS,S,900.00m,101,고속국도,0010CZS050,129.0619007,35.41160438
436,0010VDS02400,387619.8225,315658.4655,22.70km,23.10km,22.20km,10,경부선,1,FTMS 본선 VDS,S,900.00m,101,고속국도,0010CZS050,129.0657126,35.42005615
437,0010VDS02500,387739.2064,316449.4172,23.50km,24.00km,23.10km,10,경부선,1,FTMS 본선 VDS,S,900.00m,101,고속국도,0010CZS050,129.0672084,35.42715802
438,0010VDS02600,388017.5004,317403.5746,24.50km,24.95km,24.00km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS050,129.070491,35.43569991
439,0010VDS02700,388497.9676,318162.1183,25.40km,25.95km,24.95km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS050,129.0759544,35.44244147
440,0010VDS02800,388758.6923,319230.2592,26.50km,26.90km,25.95km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS050,129.0790716,35.45201305
441,0010VDS02850,388981.7023,319998.7959,27.30km,27.40km,26.90km,10,경부선,1,FTMS 본선 VDS,S,500.00m,101,고속국도,0010CZS050,129.0817049,35.45889308
442,0010VDS02900,389033.4758,320192.0679,27.50km,28.00km,27.40km,10,경부선,1,FTMS 본선 VDS,S,600.00m,101,고속국도,0010CZS050,129.0823197,35.46062408
443,0010VDS03000,389346.035,321140.5934,28.50km,28.80km,28.00km,10,경부선,1,FTMS 본선 VDS,S,800.00m,101,고속국도,0010CZS050,129.0859814,35.46910816
444,0010VDS03100,389530.1872,321709.5834,29.10km,29.70km,28.80km,10,경부선,1,FTMS 본선 VDS,S,900.00m,101,고속국도,0010CZS050,129.0881415,35.47419805
445,0010VDS03200,389751.5299,322886.7662,30.30km,31.00km,29.70km,10,경부선,1,FTMS 본선 VDS,S,1300.00m,101,고속국도,0010CZS050,129.0908533,35.48475885
446,0010VDS03300,389940.6851,323766.8318,31.20km,32.05km,31.00km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS055,129.093142,35.49264954
447,0010VDS03400,390204.7605,324729.9844,32.20km,32.65km,32.05km,10,경부선,1,FTMS 본선 VDS,S,600.00m,101,고속국도,0010CZS060,129.0962758,35.50127419
448,0010VDS03500,390477.0309,325588.1192,33.10km,33.60km,32.65km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS060,129.099476,35.50895126
449,0010VDS03600,390763.6965,326546.6132,34.10km,34.55km,33.60km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS060,129.102859,35.51752938
450,0010VDS03700,390970.7239,327421.1207,35.00km,35.45km,34.55km,10,경부선,1,FTMS 본선 VDS,S,900.00m,101,고속국도,0010CZS060,129.1053455,35.52536623
451,0010VDS03800,391323.9684,328244.1653,35.90km,36.95km,35.45km,10,경부선,1,FTMS 본선 VDS,S,1500.00m,101,고속국도,0010CZS060,129.1094316,35.5327113
452,0010VDS04000,392351.403,330076.73,38.00km,38.48km,36.95km,10,경부선,1,FTMS 본선 VDS,S,1530.00m,101,고속국도,0010CZS060,129.1211874,35.54901828
453,0010VDS04100,392773.2609,331090.6888,39.10km,40.11km,38.48km,10,경부선,1,FTMS 본선 VDS,S,1630.00m,101,고속국도,0010CZS070,129.1260778,35.55806888
454,0010VDS04105,393321.0982,333138.7725,41.20km,41.65km,40.11km,10,경부선,1,FTMS 본선 VDS,S,1540.00m,101,고속국도,0010CZS080,129.1326051,35.57640874
455,0010VDS04110,393491.1548,334024.1703,42.10km,42.55km,41.65km,10,경부선,1,FTMS 본선 VDS,S,900.00m,101,고속국도,0010CZS080,129.1346916,35.58435005
456,0010VDS04115,393708.1642,334895.801,43.00km,43.40km,42.55km,10,경부선,1,FTMS 본선 VDS,S,850.00m,101,고속국도,0010CZS080,129.137293,35.59215812
457,0010VDS04120,394002.2455,335641.2552,43.80km,44.50km,43.40km,10,경부선,1,FTMS 본선 VDS,S,1100.00m,101,고속국도,0010CZS080,129.1407146,35.59881458
458,0010VDS04125,394517.9487,336945.3086,45.20km,45.70km,44.50km,10,경부선,1,FTMS 본선 VDS,S,1200.00m,101,고속국도,0010CZS080,129.1467153,35.61045845
459,0010VDS04130,395026.6379,337804.6939,46.20km,46.75km,45.70km,10,경부선,1,FTMS 본선 VDS,S,1050.00m,101,고속국도,0010CZS080,129.1525332,35.61809841
460,0010VDS04135,395355.576,338854.7849,47.30km,47.75km,46.75km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS080,129.1564155,35.62749115
461,0010VDS04140,395726.856,339675.7494,48.20km,48.70km,47.75km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS080,129.1607103,35.63481173
462,0010VDS04145,395992.1442,340642.9478,49.20km,49.70km,48.70km,10,경부선,1,FTMS 본선 VDS,S,1000.00m,101,고속국도,0010CZS080,129.1638719,35.64347018
463,0010VDS04150,396380.4012,341562.5511,50.20km,50.65km,49.70km,10,경부선,1,FTMS 본선 VDS,S,950.00m,101,고속국도,0010CZS080,129.1683797,35.65167542
